assembly_id_simp,Contig_number
GCA_904842335,43
GCA_032375225,6
GCA_900479035,24
GCA_033344135,103
GCA_030442515,358
GCA_033341595,158
GCA_900478905,115
GCA_900636105,1
GCA_900481025,88
GCA_900480555,84
GCA_030481455,153
GCA_900042775,81
GCA_033406235,8
GCA_900481945,96
GCA_905330275,9
GCA_900196065,89
GCA_900479805,79
GCA_031543765,1
GCA_951803545,4
GCA_902160895,67
GCA_032742875,155
GCA_900480195,107
GCA_902164555,92
GCA_900236065,118
GCA_904842265,40
GCA_900480745,62
GCA_900482185,66
GCA_032970605,100
GCA_032295845,6
GCA_033341615,161
GCA_900636215,1
GCA_900479425,160
GCA_030515495,2
GCA_030389775,8
GCA_963556605,156
GCA_032747775,160
GCA_033341235,168
GCA_902810275,1
GCA_035064385,214
GCA_900482345,90
GCA_032681165,1
GCA_900166705,139
GCA_900480535,108
GCA_031357085,2
GCA_963556615,175
GCA_030515615,4
GCA_033971045,2
GCA_963556545,228
GCA_900478495,114
GCA_904866305,6
GCA_905218875,3
GCA_032293625,2
GCA_900481165,52
GCA_031534425,3
GCA_033341315,136
GCA_034719305,153
GCA_031174625,1
GCA_032490095,168
GCA_031630515,98
GCA_031193405,176
GCA_904810285,33
GCA_030346165,19
GCA_900481735,72
GCA_032490295,104
GCA_030515575,3
GCA_904810295,38
GCA_032746075,226
GCA_033341275,126
GCA_031193435,218
GCA_033341395,153
GCA_904842615,34
GCA_900480795,50
GCA_904842585,122
GCA_900480405,84
GCA_900636055,1
GCA_900481325,98
GCA_032336175,576
GCA_030586485,42
GCA_031193665,225
GCA_904810405,81
GCA_900520345,3
GCA_030998165,2
GCA_900480525,43
GCA_032490155,191
GCA_900195555,95
GCA_900479955,42
GCA_904809755,21
GCA_904809925,38
GCA_034265375,2
GCA_030991405,7
GCA_900481055,60
GCA_904810075,84
GCA_033344195,104
GCA_030346285,52
GCA_900478515,102
GCA_900479645,107
GCA_900478625,66
GCA_032290965,128
GCA_900196395,95
GCA_900479875,86
GCA_900166685,165
GCA_900110665,78
GCA_900635205,1
GCA_905330295,5
GCA_033843505,20
GCA_900479335,33
GCA_032291025,158
GCA_030717485,1
GCA_900490115,76
GCA_904809765,132
GCA_900478815,47
GCA_030346725,25
GCA_900480295,63
GCA_900479655,50
GCA_963575355,4
GCA_963575415,6
GCA_902703225,298
GCA_900016015,315
GCA_900479975,135
GCA_030346345,17
GCA_900520305,3
GCA_900479355,72
GCA_900196255,53
GCA_900481275,79
GCA_900490265,38
GCA_900481145,86
GCA_904864635,5
GCA_030708295,2
GCA_905219285,6
GCA_900478775,127
GCA_900520285,2
GCA_963575575,5
GCA_032354275,6
GCA_900479005,63
GCA_030438455,4
GCA_904810515,112
GCA_900497455,3
GCA_900636235,1
GCA_032359195,2
GCA_929616755,67
GCA_900479205,147
GCA_031193735,167
GCA_031193375,227
GCA_904809545,88
GCA_900478595,92
GCA_032747415,169
GCA_032297255,4
GCA_033341555,156
GCA_902164375,135
GCA_030384805,3
GCA_030988725,4
GCA_032336635,89
GCA_034644215,3
GCA_900195755,29
GCA_900479145,73
GCA_032375265,9
GCA_900186905,1
GCA_900636295,1
GCA_902163555,198
GCA_900481105,55
GCA_900478565,53
GCA_030515195,6
GCA_032291005,118
GCA_030995165,8
GCA_033341095,132
GCA_032336475,598
GCA_900478355,83
GCA_900236045,85
GCA_900481245,74
GCA_900478895,77
GCA_910738255,1
GCA_900480665,56
GCA_032681125,1
GCA_904842255,37
GCA_034365645,108
GCA_900478705,93
GCA_902810285,1
GCA_030389275,5
GCA_904842575,39
GCA_904842285,24
GCA_904810025,34
GCA_900481295,79
GCA_900479345,151
GCA_033899145,114
GCA_900482025,40
GCA_900481925,106
GCA_032336295,97
GCA_031532805,2
GCA_033843565,15
GCA_900636195,1
GCA_900478965,50
GCA_032747435,227
GCA_900480495,85
GCA_900480615,56
GCA_900479675,55
GCA_955652485,3
GCA_030515175,2
GCA_900093845,285
GCA_900478555,76
GCA_032375125,3
GCA_900480125,62
GCA_902810345,1
GCA_904842595,37
GCA_030732575,147
GCA_900479315,66
GCA_900480805,40
GCA_904842245,72
GCA_033899205,131
GCA_033341195,185
GCA_034640615,1
GCA_900481015,65
GCA_900482375,75
GCA_900480595,72
GCA_030389235,4
GCA_900196185,96
GCA_902810395,1
GCA_902161215,77
GCA_900490325,122
GCA_032744915,163
GCA_900481485,76
GCA_900149875,1
GCA_900479225,52
GCA_905330545,4
GCA_904711265,5
GCA_900479755,143
GCA_034643695,2
GCA_963556685,184
GCA_900195905,95
GCA_900482365,53
GCA_032336325,787
GCA_031824955,203
GCA_030717505,2
GCA_031357065,2
GCA_033899125,172
GCA_030991425,4
GCA_032745815,233
GCA_032747275,163
GCA_031193765,163
GCA_032490075,116
GCA_032291085,173
GCA_900497415,5
GCA_032336185,89
GCA_033395675,4
GCA_030413765,4
GCA_900622635,3
GCA_900196245,129
GCA_900480635,52
GCA_904842605,96
GCA_031852355,1
GCA_035064365,124
GCA_030347095,3
GCA_031545925,1
GCA_900196175,148
GCA_033684405,103
GCA_900480015,65
GCA_900480515,48
GCA_963575425,3
GCA_031547025,1
GCA_030347115,2
GCA_900479085,98
GCA_032295145,6
GCA_900479515,51
GCA_031541485,3
GCA_963575505,7
GCA_033341495,164
GCA_900490275,92
GCA_902164685,1
GCA_900479695,87
GCA_900478335,91
GCA_033400515,4
GCA_949786305,3
GCA_904810265,18
GCA_900039545,133
GCA_900636175,1
GCA_032298115,2
GCA_900478975,59
GCA_031210105,3
GCA_905071865,6
GCA_900479265,84
GCA_032290885,460
GCA_900479505,71
GCA_904865655,6
GCA_900174625,4
GCA_963693385,4
GCA_902164225,69
GCA_033341455,150
GCA_031082965,126
GCA_033802305,84
GCA_032365155,4
GCA_031536885,3
GCA_031533645,2
GCA_033970845,2
GCA_034365505,169
GCA_900196515,112
GCA_900480705,61
GCA_032375165,7
GCA_032386315,5
GCA_031852315,1
GCA_030438435,3
GCA_900482055,74
GCA_929615225,63
GCA_033802445,8
GCA_030708315,1
GCA_910665115,1
GCA_030345555,1
GCA_033344165,154
GCA_900196115,108
GCA_900044045,147
GCA_033401435,2
GCA_900479325,43
GCA_900481455,72
GCA_030347135,2
GCA_902810295,1
GCA_030995185,4
GCA_030501455,2
GCA_030347195,3
GCA_910664805,1
GCA_904831825,3
GCA_900478645,83
GCA_900636785,1
GCA_963556555,179
GCA_904809685,43
GCA_900196035,149
GCA_900195785,94
GCA_900480145,80
GCA_905330145,3
GCA_032745775,167
GCA_904831835,3
GCA_916098175,1
GCA_929617055,72
GCA_904809555,33
GCA_030364535,190
GCA_900196105,61
GCA_900536985,54
GCA_900480075,98
GCA_910664845,1
GCA_033899185,120
GCA_034719185,154
GCA_030996785,4
GCA_030389755,3
GCA_900166815,128
GCA_033402235,1
GCA_904842315,84
GCA_030419085,2
GCA_900479725,81
GCA_032747255,219
GCA_900016055,447
GCA_900480305,60
GCA_904863235,7
GCA_900042785,88
GCA_900093955,169
GCA_030435895,1
GCA_033341515,150
GCA_030996525,5
GCA_034119765,5
GCA_904809775,44
GCA_900482355,93
GCA_900520385,5
GCA_031884895,2
GCA_900479125,100
GCA_900478955,69
GCA_900478695,90
GCA_900480105,69
GCA_032335735,85
GCA_900478475,67
GCA_030389315,3
GCA_032970735,103
GCA_900497485,5
GCA_032296485,4
GCA_900096855,1
GCA_032335775,438
GCA_030995205,2
GCA_900478765,56
GCA_902810325,1
GCA_905330895,7
GCA_900195475,100
GCA_031665995,4
GCA_032164495,2
GCA_904842425,46
GCA_905071835,12
GCA_905330875,3
GCA_900490215,84
GCA_030384725,2
GCA_031825115,127
GCA_902163565,209
GCA_904809895,76
GCA_032745535,172
GCA_032386835,3
GCA_910664945,1
GCA_900536915,51
GCA_900481865,92
GCA_900481985,130
GCA_900093915,322
GCA_900480955,56
GCA_031852335,1
GCA_900481895,59
GCA_900479305,45
GCA_031539945,3
GCA_904809725,63
GCA_030708015,2
GCA_904809625,67
GCA_900480135,79
GCA_030662135,58
GCA_032385915,3
GCA_900093965,192
GCA_030908705,3
GCA_900479885,69
GCA_030413745,2
GCA_900480935,52
GCA_949786275,3
GCA_032741035,157
GCA_032746655,231
GCA_900635145,1
GCA_900480085,70
GCA_032681145,1
GCA_929608395,73
GCA_900478575,72
GCA_030345615,1
GCA_900195955,47
GCA_900636605,1
GCA_900479235,87
GCA_900480415,54
GCA_032742955,166
GCA_032291145,172
GCA_900482215,46
GCA_900636795,1
GCA_900480335,54
GCA_031432795,6
GCA_900196525,85
GCA_033900925,179
GCA_900479185,99
GCA_905329835,3
GCA_900480685,123
GCA_030515215,3
GCA_900480095,91
GCA_031354175,2
GCA_900481235,82
GCA_900481655,82
GCA_034365565,62
GCA_031660515,4
GCA_034642615,2
GCA_033843405,22
GCA_900482255,73
GCA_030345535,1
GCA_900481225,89
GCA_904809785,180
GCA_030389165,2
GCA_900481615,78
GCA_031536205,3
GCA_900479785,71
GCA_900479275,182
GCA_900481035,73
GCA_949786315,3
GCA_030346095,16
GCA_900166765,112
GCA_900481525,70
GCA_900478805,80
GCA_030733925,2
GCA_030707915,2
GCA_030347055,2
GCA_900481395,69
GCA_900479715,150
GCA_963575325,4
GCA_900520395,2
GCA_030389595,4
GCA_910664825,1
GCA_904842505,56
GCA_032747155,155
GCA_900520325,3
GCA_905332355,1
GCA_030346145,6
GCA_033341575,162
GCA_900166735,1285
GCA_900636305,1
GCA_900479475,68
GCA_034119705,4
GCA_030996505,4
GCA_031551975,1
GCA_900481935,57
GCA_033843345,48
GCA_032375245,7
GCA_900537045,86
GCA_900490245,120
GCA_030708255,3
GCA_902163525,150
GCA_904864555,5
GCA_030996545,6
GCA_031661015,4
GCA_030345595,1
GCA_030347155,2
GCA_033344125,279
GCA_905332395,5
GCA_030384765,3
GCA_035064125,153
GCA_900490135,82
GCA_900478685,97
GCA_904711295,5
GCA_900479945,58
GCA_900490175,106
GCA_030707855,2
GCA_904809935,58
GCA_900479705,54
GCA_904810495,18
GCA_031659955,5
GCA_032746215,207
GCA_035064285,175
GCA_032745855,165
GCA_030707875,2
GCA_900482635,78
GCA_949786355,3
GCA_032377095,6
GCA_900479175,125
GCA_030412685,2
GCA_963575635,11
GCA_900480775,54
GCA_900636145,1
GCA_904810205,25
GCA_032747855,154
GCA_900482205,66
GCA_031549445,1
GCA_929606745,65
GCA_902703245,322
GCA_900478915,104
GCA_900481345,68
GCA_900478985,111
GCA_904865835,4
GCA_032290985,137
GCA_033947585,98
GCA_900479685,116
GCA_929616965,51
GCA_910664795,1
GCA_900480055,140
GCA_031535495,3
GCA_900479525,96
GCA_032490355,122
GCA_031538015,3
GCA_900482295,102
GCA_032745635,163
GCA_900481495,82
GCA_900149915,1
GCA_033802625,3
GCA_900479665,55
GCA_030708035,4
GCA_900482475,71
GCA_900016025,322
GCA_900093925,308
GCA_030384785,3
GCA_031852295,1
GCA_900479115,96
GCA_030732545,147
GCA_032747895,160
GCA_030515355,6
GCA_949786295,4
GCA_030346135,13
GCA_032291065,167
GCA_900096835,1
GCA_034422495,5
GCA_900236055,91
GCA_900478865,67
GCA_900482125,126
GCA_904425475,1
GCA_030732435,331
GCA_900636125,1
GCA_034089005,10
GCA_904809875,37
GCA_032490375,144
GCA_900479395,81
GCA_900479415,43
GCA_929618255,66
GCA_032490175,120
GCA_034719275,205
GCA_030717665,2
GCA_900166855,275
GCA_900482715,65
GCA_032336815,136
GCA_901212605,193
GCA_031662355,4
GCA_030708155,3
GCA_900480565,78
GCA_904810435,113
GCA_904809675,92
GCA_030346465,11
GCA_031558175,4
GCA_900478675,60
GCA_032386295,3
GCA_033843585,22
GCA_033899235,223
GCA_900480645,52
GCA_032816185,164
GCA_904830965,5
GCA_030347175,3
GCA_032747735,163
GCA_900481575,80
GCA_032368225,4
GCA_030419045,3
GCA_033037735,6
GCA_902165065,153
GCA_900479245,110
GCA_963585905,3
GCA_904810065,89
GCA_949786285,3
GCA_902164025,123
GCA_902164715,1
GCA_900481505,71
GCA_031432875,1
GCA_900196135,100
GCA_032366635,4
GCA_900479365,65
GCA_910574365,14
GCA_030625705,2
GCA_900635185,1
GCA_031020905,106
GCA_900481215,69
GCA_902807075,213
GCA_904842475,42
GCA_034718995,325
GCA_034043535,1
GCA_033802485,4
GCA_032291105,130
GCA_902163485,66
GCA_030708175,2
GCA_033947595,101
GCA_904863375,8
GCA_900497095,4
GCA_030346415,10
GCA_900482325,92
GCA_904842395,41
GCA_030541545,124
GCA_900169935,231
GCA_030846015,8
GCA_033802505,4
GCA_033843485,83
GCA_902810335,1
GCA_032746035,127
GCA_030708275,3
GCA_033449225,2
GCA_032747355,250
GCA_032740315,164
GCA_900480355,77
GCA_900039535,152
GCA_034119745,2
GCA_031630475,127
GCA_034421795,9
GCA_900482225,67
GCA_032336095,115
GCA_904809835,39
GCA_032490255,132
GCA_900096785,1
GCA_033341435,163
GCA_900481915,110
GCA_904810395,55
GCA_910664855,1
GCA_031544605,1
GCA_031194055,181
GCA_034642955,2
GCA_030515435,3
GCA_032292885,6
GCA_904842365,39
GCA_030347215,3
GCA_032345195,7
GCA_030577115,3
GCA_904810215,29
GCA_033843605,6
GCA_034365465,127
GCA_900195825,92
GCA_900480365,71
GCA_900479925,93
GCA_900478465,116
GCA_951802855,2
GCA_900481515,75
GCA_929608675,84
GCA_900480445,50
GCA_030419105,3
GCA_900635215,1
GCA_929614515,64
GCA_900196405,94
GCA_900196195,160
GCA_033341215,122
GCA_032490395,119
GCA_030708375,4
GCA_900479635,37
GCA_900635165,1
GCA_033344215,122
GCA_904810005,72
GCA_030996405,1
GCA_030515235,6
GCA_031432855,3
GCA_030708235,6
GCA_030707995,4
GCA_900480655,88
GCA_900636005,1
GCA_900480285,46
GCA_900480065,87
GCA_900490125,82
GCA_033843465,25
GCA_900481695,67
GCA_030345635,1
GCA_916098155,1
GCA_033098885,4
GCA_032367395,4
GCA_900174635,5
GCA_031581575,79
GCA_900480465,77
GCA_900042795,94
GCA_904831805,3
GCA_900482115,106
GCA_900482195,43
GCA_902165165,5
GCA_033098385,2
GCA_032746135,170
GCA_900481045,60
GCA_910664935,1
GCA_032803785,224
GCA_031788295,3
GCA_904426485,2
GCA_900478995,62
GCA_900481195,68
GCA_900482105,116
GCA_034644455,2
GCA_030732485,268
GCA_910664865,1
GCA_900169875,345
GCA_030515455,3
GCA_900520365,3
GCA_032291345,155
GCA_900482435,74
GCA_904809885,37
GCA_033899225,134
GCA_902703415,3
GCA_032294365,2
GCA_033947625,102
GCA_904799825,3
GCA_910591805,2
GCA_902807085,138
GCA_902163445,144
GCA_030346195,10
GCA_900636075,1
GCA_902705605,112
GCA_030377045,1
GCA_900482175,81
GCA_963575455,6
GCA_900196415,93
GCA_030732505,151
GCA_904810225,19
GCA_900479595,65
GCA_034059795,4
GCA_035064405,220
GCA_900480475,62
GCA_030908685,2
GCA_033341675,157
GCA_030376965,1
GCA_030347015,3
GCA_900482085,51
GCA_900480605,86
GCA_032336105,567
GCA_030389835,5
GCA_904842275,34
GCA_031554795,1
GCA_963556585,152
GCA_030389855,7
GCA_030863925,3
GCA_963575435,9
GCA_030996485,3
GCA_900478365,74
GCA_904810045,41
GCA_904810195,50
GCA_030908725,2
GCA_030732515,257
GCA_900166785,250
GCA_900481565,76
GCA_902810385,1
GCA_902810375,1
GCA_900537025,71
GCA_904810175,62
GCA_900088105,4
GCA_900480815,84
GCA_902705595,220
GCA_900480005,109
GCA_900482335,97
GCA_900196165,94
GCA_032351055,6
GCA_910664835,1
GCA_031325965,1
GCA_900479095,70
GCA_032291225,214
GCA_904833135,5
GCA_929618365,54
GCA_910664785,1
GCA_034421835,5
GCA_900482005,115
GCA_030732605,156
GCA_900479535,64
GCA_900479615,57
GCA_033802525,3
GCA_900490305,104
GCA_033802545,2
GCA_900016045,406
GCA_900480245,82
GCA_030908745,2
GCA_900481965,115
GCA_902161775,82
GCA_900482245,66
GCA_900482155,108
GCA_033900515,153
GCA_900479815,105
GCA_900196205,149
GCA_033900785,95
GCA_900195845,101
GCA_904810105,64
GCA_900479465,73
GCA_030419065,3
GCA_033900115,129
GCA_904809595,25
GCA_030346535,10
GCA_030708495,2
GCA_900480975,73
GCA_900480945,55
GCA_030376905,1
GCA_033843385,75
GCA_030515475,2
GCA_035064265,154
GCA_904830975,4
GCA_963556595,182
GCA_030347035,3
GCA_033564035,3
GCA_905332365,1
GCA_904810275,29
GCA_031167875,8
GCA_900699165,1
GCA_900479405,151
GCA_900479385,45
GCA_904809945,45
GCA_030515405,2
GCA_900195925,57
GCA_900479255,37
GCA_900537035,62
GCA_929608695,46
GCA_902810405,1
GCA_900196045,124
GCA_900479105,31
GCA_963556645,162
GCA_033341115,170
GCA_949361525,4
GCA_900636595,1
GCA_035064105,100
GCA_900196545,84
GCA_902160445,146
GCA_030346565,9
GCA_033843545,47
GCA_900096825,1
GCA_900480275,60
GCA_900480385,80
GCA_900169775,337
GCA_900196465,95
GCA_032742755,168
GCA_033341255,128
GCA_900482275,64
GCA_030847535,1
GCA_904810485,64
GCA_030346055,13
GCA_900481265,75
GCA_900479745,63
GCA_900478855,46
GCA_030846125,43
GCA_030988825,5
GCA_032490195,173
GCA_900479285,112
GCA_951802865,3
GCA_032747615,158
GCA_032745275,157
GCA_033802405,4
GCA_900481545,73
GCA_900479795,42
GCA_900490235,90
GCA_900479845,138
GCA_905330215,8
GCA_900474625,1
GCA_904809735,41
GCA_900481465,70
GCA_900490145,74
GCA_900481835,49
GCA_030708135,3
GCA_030996445,5
GCA_900481365,72
GCA_904810055,57
GCA_904810255,20
GCA_902703335,112
GCA_034641715,1
GCA_902166075,25
GCA_900479025,40
GCA_900481185,45
GCA_900474495,1
GCA_904842305,45
GCA_902810415,1
GCA_905219315,6
GCA_902161655,95
GCA_904863105,4
GCA_963556655,172
GCA_900480855,62
GCA_905330245,8
GCA_900481825,79
GCA_929608915,63
GCA_900482455,54
GCA_032742595,156
GCA_030707895,7
